id_station_itinerance,consolidated_longitude,consolidated_latitude,nbre_pdc,puissance_nominale
FREBNPTTJZND,6.02821,44.3425,2,22000
FREBNPAP4KK13HNF,6.651513,44.38584,2,44000
FREBNPEHWYSYEPGP,6.18529,44.0759,2,22000
FREBNPIZWGVKKKLW,5.79858,43.817,2,50000
FREBNPZBTMTF,6.81066,43.9488,2,44000
FREBNPEVXVDF,5.94565,44.1913,2,44000
FREBNPHWBKSS,6.66765,43.9654,2,22000
FREBNPDDUFKV,5.97563,44.03,2,22000
FREBNPXZTXRU,6.19651,43.9959,2,22000
FREBNPBHNVCQ,6.37018,43.954,2,22000
FREBNPLWBQSZ,6.43503,44.4282,2,22000
FREBNPIC3VKFYDUZ,5.78727,43.83218,2,44000
FREBNPTFDWRB,6.35087674,44.41307066,2,22000
FREBNPFACVXR,6.13566,44.0327,2,22000
FREBNPVPTVQQ,6.30695,44.1607,2,22000
FREBNPCCRCZB,6.81235,43.9489,2,22000
FREBNPFANRVL,5.88646,43.7569,2,22000
FREBNPGB7J68Q0BE,4.76676,45.317,2,50000
FREBNPUJNXRL,4.42441,44.9059,2,44000
FREBNPCZTFGE,4.57977,44.987,2,50000
FREBNPUVUSPH,4.11127,44.6663,2,50000
FREBNPSRX4IK756Y,4.40901,44.6124,2,44000
FREBNPQPPN534ID0,4.38994,44.4063,2,44000
FREBNPXOOHDY43SH,4.59495,44.7351,2,50000
FREBNPF5GG4XPJNB,4.70596,45.2618,2,44000
FREBNPHF7UWCT3XU,4.64673,44.3671,2,44000
FREBNPVPMUW1NPUD,4.12818,44.4053,2,44000
FREBNPORK5FI3ZMM,5.95677,44.0431,2,50000
FREBNPZAO4L8TSGT,5.88641,43.75702,2,44000
FREBNPZVO21H4TWD,6.515089,43.846434,2,44000
FREBNPH5N3BW8X1L,4.894544,44.934744,2,22000
FREBNPPVTHLSH5KU,5.587042,45.366279,2,22000
FREBNPPVQGYC,4.79927,45.37,2,22000
FREBNPELMCAG,5.22137,45.7563,2,22000
FREBNPX3OK9GZBRM,5.1867,45.73356,2,24000
FREBNPRVKMQBXTEP,5.27874,45.59071,2,24000
FREBNPXQSNJH,4.90136,45.4203,2,22000
FREBNPIBY7XIF9QN,5.36198,45.3908,2,22000
FREBNPCDANYF,4.84452,45.5589,2,22000
FREBNPNNKJNY,5.16758,45.6793,2,22000
FREBNPJUZPMH,5.06389,45.6309,2,22000
FREBNPVHAMCV,5.08628,45.6679,2,22000
FREBNPRDH1HYPVXW,5.8611931,45.21769,2,22000
FREBNPGKE5UHODFR,5.343487,45.0595127,2,22000
FREBNPDDGRGVA9AS,5.90845,44.90066,2,22000
FREBNPKSTK4RC9AC,5.476562,45.485728,2,22000
FREBNPYYKO4XRXGU,5.75416,44.81704,2,22000
FREBNPUOEXIUJAXI,5.702787,44.970991,2,22000
FREBNPYA9IINLOWM,5.744811,44.960441,2,22000
FREBNPNV2EOLFRDB,6.070816,45.094943,2,22000
FREBNPUYRULM0CVA,5.420295,45.39962,2,22000
FREBNPOMMZ7I0YRZ,6.048525,45.376141,2,22000
FREBNPC4KRE3VPLQ,5.853393,45.415628,2,22000
FREBNPUWVSZLJ2WU,5.42419,45.443313,2,22000
FREBNPW3MF1HLOKZ,5.476072,45.385062,2,22000
FREBNPLMO4CYWQ7Z,5.3891472,45.4907722,2,22000
FREBNPBYXYO6YXTR,5.24093,45.258479,2,22000
FREBNPFL632BDMHN,5.67848,44.757898,2,22000
FREBNPOE2C6C8Q1R,5.01665,45.6128,2,22000
FREBNPYTBQSB,5.05698,45.3391,2,22000
FREBNPXZCHPX,4.77067,45.4387,2,22000
FREBNPNWPV9SOVSE,5.63757,45.2958,2,22000
FREBNPGARMFX,5.33732,45.8525,2,22000
FREBNPX12ABRPVCW,5.21895,45.621,2,22000
FREBNPQJDZRN,5.00383028,45.5539001,2,22000
FREBNPELRFKZ,5.25441,45.759,2,22000
FREBNPGRPQDU,5.24647,45.7252,2,22000
FREBNPMNCBAF,4.85669,45.3394,2,22000
FREBNPYXQDXS,5.404874,45.81437,2,22000
FREBNPAZPDRF,5.01369,45.5054,2,22000
FREBNPZFXETG,5.19798,45.7681,2,22000
FREBNPGAXPWP,5.16562,45.3936,2,22000
FREBNPHXTWYM,5.00648,45.4409,2,22000
FREBNPLCJTWZ,5.26067,45.3918,2,22000
FREBNPSKUWSYWI8M,5.18387,45.6147,2,22000
FREBNPB46FPVWMDM,5.622193,44.826436,2,22000
FREBNPBJ9TZMED5E,5.976983,44.8587405,2,22000
FREBNPHV3YYVD9CQ,5.946799,45.786238,2,22000
FREBNPPH6VWTTSVI,5.868361,45.644002,2,22000
FREBNPFQCR2BEGJF,5.875138,45.639726,2,22000
FREBNPFRD1O42B4X,5.868916,45.645002,2,22000
FREBNPRVEJP6FQDH,6.255442,45.555121,2,22000
FREBNPY4YC7FBRZQ,5.936632,45.565976,2,22000
FREBNPDWG6IHEU7O,5.859653,45.65551,2,22000
FREBNPOYKRAJWUI5,5.870602,45.646947,2,22000
FREBNPKQBUJVHM6Y,6.117952,45.458288,2,22000
FREBNPCDVYRNUDQ1,5.89316,45.5928,2,22000
FREBNPPVZ0P4QBGB,5.897872,45.560258,2,22000
FREBNPMSU1UWQGZE,5.916712,45.588654,2,22000
FREBNPGIB8D1B3ML,5.925893,45.564292,2,22000
FREBNPJWSJQ6RNHM,5.911907,45.562052,2,22000
FREBNPDZTEO5VMC9,5.965906,45.57173,2,22000
FREBNPYXWYDYAZRR,5.85806,45.64881,2,22000
FREBNPL26DHUKX0L,5.96026,45.57204,2,22000
FREBNPPFDSQONRUW,5.875031,45.596798,2,22000
FREBNPI8CSUBSTQY,6.032985,45.480671,2,22000
FREBNPQH3MXFSZJA,5.922962,45.718341,2,22000
FREBNPQMCDRLTNYE,5.974522,45.576509,2,22000
FREBNPFLPBRFXHAM,5.955532,45.578509,2,22000
FREBNPIOJV93PGDX,5.960062,45.530767,2,22000
FREBNPW5KMVUFDR3,6.391256,45.674221,2,22000
FREBNPHAERKHAILF,6.156654,45.557526,2,22000
FREBNPYHCKATCVZD,5.83655,45.846898,2,22000
FREBNPFW8JB0GBVB,6.134802,45.68745,2,22000
FREBNPL8FMQOSKS4,6.000266,45.499247,2,22000
FREBNPQKKIKZK3ZD,5.912892,45.645266,2,22000
FREBNPOH9QA6KXPK,5.873377,45.640928,2,22000
FREBNPFBYQDSUWIU,5.873462,45.640808,2,22000
FREBNPUJZXTSOGHT,5.947731,44.817169,2,22000
FREBNPAGUITTXLTF,6.12483,45.013227,2,22000
FREBNPICUCTV9PK5,5.513731,45.428405,2,22000
FREBNPSOFCJVBSHW,5.248005,45.100607,2,22000
FREBNPLDJEOI8BK0,5.881739,45.283485,2,22000
FREBNPPUXYSIZM6Z,5.362579,45.639335,2,22000
FREBNPFDY5ILTA9I,5.544305,45.173596,2,22000
FREBNPJ9OYDDWH7H,5.92185,45.71688,2,22000
FREBNPF8KFZXGKDI,5.887285,45.592874,2,22000
FREBNPTL1WGTVEO9,4.904457,44.904052,2,22000
FREBNPWJJPG4Z7MN,5.815538,45.341601,2,22000
FREBNPIVIDV8DXOP,5.412653,45.170807,2,22000
FREBNPNAPOVOMVVA,5.439585,45.223157,2,22000
FREBNPPGI7OZI3HX,5.752153,45.433729,2,22000
FREBNPSNSM4WFCED,5.803005,45.226977,2,22000
FREBNPLGOYUQZSSS,5.820972,45.241288,2,22000
FREBNPYWRAKBDU72,5.856414,45.029217,2,22000
FREBNPJYPPQA0TJQ,5.737686,45.390089,2,22000
FREBNPFT0LK4QOQ6,5.585147,45.536575,2,22000
FREBNPPJQBERSPPR,5.607645,45.587038,2,22000
FREBNPDBDELKZ02M,5.588077,45.368226,2,22000
FREBNPGGVI7THWNN,5.598293,45.349774,2,22000
FREBNPPJVJCPOJL2,5.5698368,45.3500388,2,22000
FREBNPXHERGSSQS7,5.523008,45.543217,2,22000
FREBNPSMK51LMAB7,5.319735,45.68719,2,22000
FREBNPSAUDIUNPPA,5.829775,45.144034,2,22000
FREBNPOYPH3MTL0S,5.564157,45.328211,2,22000
FREBNPQRKRSXDLOB,5.22312,45.54915,2,22000
FREBNPKZDPHHY9QV,5.775626,45.020777,2,22000
FREBNPXC9VDLJNF4,5.902,45.0906,2,22000
FREBNPDCNJKNE4HQ,5.4828056,45.2955083,2,22000
FREBNPYPOTF1HQQB,5.932438,45.252998,2,22000
FREBNPYALRDZFAG8,5.538613,45.279523,2,22000
FREBNPAEOHHR2DTT,5.630496,45.170753,2,22000
FREBNPJLQWOQOKKG,5.286122,45.55948,2,22000
FREBNPTJJ9KFP8UM,5.30582,45.557352,2,22000
FREBNPUGZUCTHE6K,5.5271472,45.0326389,2,22000
FREBNPHUNZB9FZ2G,5.583329,45.129631,2,22000
FREBNPW1ACYG8P4K,5.551598,45.072123,2,22000
FREBNPHEQVLNPGAI,5.410519,45.207744,2,22000
FREBNPSJCGRO59VL,5.6337565,44.9155285,2,22000
FREBNPCMTC5TQSOW,6.06444,45.09059,2,22000
FREBNPIQXD4XD3T3,5.1450261,45.6165465,2,24000
FREBNPZUQ6OZWIHO,5.87483,45.11147,2,22000
FREBNPACUAKZ,5.14015,45.4975,2,22000
FREBNPQNXYMD,5.34407,45.3407,2,22000
FREBNPFELLSQ,4.77447,45.3964,2,22000
FREBNPREMDRY,4.80239,45.3621,2,22000
FREBNPKHRDRG,4.76984,45.3191,2,22000
FREBNPS17UEJU18E,5.6714725,45.5346056,2,22000
FREBNPEMAQAISOIN,5.99027,45.371901,2,22000
FREBNPYHBVNIPGQG,6.076071,45.392746,2,22000
FREBNPEDM5XZ78S5,5.992505,45.2996611,2,22000
FREBNPH6VUVLTMNF,5.4705944,45.6513139,2,22000
FREBNPOYFFQZBYFP,6.020297,45.432277,2,22000
FREBNPSNJTCRYXPQ,5.636785,45.455873,2,22000
FREBNPJCC4MS2WXT,5.671319,44.907212,2,22000
FREBNPZ6CIOZHDCI,5.887383,45.310644,2,22000
FREBNPGH4VMCSAZK,5.56859,44.902538,2,22000
FREBNPNKBQJ8XDAJ,5.5761418,44.9751199,2,22000
FREBNPKBRRRM6IGB,5.47326,45.674127,2,22000
FREBNPYLM0HHUMDL,5.964939,45.271113,2,22000
FREBNPBR5VEJ4LUC,6.06886,45.08731,2,24000
FREBNPGBOCPUKOTD,5.41652,45.581692,2,22000
FREBNPQSGWZRZ34C,5.503642,45.350166,2,22000
FREBNPA8IMSEI4DH,5.218808,45.174304,2,22000
FREBNPT2SVHB67IN,5.778528,44.95151,2,22000
FREBNPTL3NL9QBRT,5.527525,45.1274889,2,22000
FREBNPPK3YEM8DDW,6.03748,45.127339,2,22000
FREBNPISLSCODQRA,5.398483,45.5444,2,22000
FREBNPJB7O75BBKV,5.8679,45.270236,2,22000
FREBNPZX5LMPLOCQ,5.4431,45.562975,2,22000
FREBNPUFKDSKNUHA,5.888787,45.238327,2,22000
FREBNPMD0GNWWEBH,5.326985,45.117174,2,22000
FREBNPNZGBPIAKU2,5.504107,45.609835,2,22000
FREBNPOJBNYNLLXC,6.11627,44.98706,2,24000
FREBNPO2ILRGMRRA,6.106362,45.714598,2,22000
FREBNPBEXG8FSQXS,6.390545,45.676146,2,22000
FREBNPC4QMLCCH2R,5.971748,45.545721,2,22000
FREBNPRQNSQX,5.05134,45.0451,2,22000
FREBNPJGECQF,5.05015,45.0492,2,22000
FREBNPYOVTZBLZ6Y,5.060403,44.522082,2,22000
FREBNPQRT5VAQ5PW,4.802167,44.418065,2,22000
FREBNPWTKHQRLVGM,5.041824,45.29267,2,22000
FREBNPKMY7EK3TVS,4.993811,45.290854,2,22000
FREBNPXEAAPBSHGL,4.954134,45.291376,2,22000
FREBNPNZAXHX,5.05586,45.0422,2,22000
FREBNPCY2ZODO2QU,5.983438,45.54879,2,22000
FREBNPIOEFVEOSYD,5.190152,44.23775,2,22000
FREBNPVPY490SRSN,5.277503,44.277843,2,22000
FREBNPS2X4SQRIWM,5.274113,44.273155,2,22000
FREBNPVGOBDGLPKS,4.744417,44.556301,2,22000
FREBNPFQCHFMZVJL,4.756491,44.556028,2,22000
FREBNPLK4IORN6OX,4.994846,45.322879,2,22000
FREBNPHT6OIBP1HQ,4.751107,44.561668,2,22000
FREBNPTWVNEL,5.04918,45.0448,2,22000
FREBNPUHWF1QXLIT,4.844279,45.013752,2,22000
FREBNPONVAVTDPJC,4.872427,45.001602,2,22000
FREBNPKOKMLXJ1C1,4.902889,44.904445,2,22000
FREBNPWM3WAO2RMZ,4.88804,44.925184,2,22000
FREBNPZIUHTQE97T,4.903566,44.933541,2,22000
FREBNPS5JXS0NDKH,4.845401,45.067357,2,22000
FREBNPP4CTJBHF9Q,5.426297,44.378797,2,22000
FREBNPKU7GOCOQLM,5.356327,44.414245,2,22000
FREBNPKUZMMX4TIX,5.53849131,44.20221446,2,22000
FREBNPGXXHNQ5HXX,4.983865,45.050388,2,22000
FREBNPF36WUWT4H7,5.441792,44.174437,2,22000
FREBNPURHEE05T5G,4.747654,44.549544,2,22000
FREBNPCLMHBS,5.04475,45.0434,2,22000
FREBNPRDFEUWJLV7,4.81653,45.176935,2,22000
FREBNPQIYDUPSLD7,4.921365,45.018041,2,22000
FREBNPLIEIZRQF8F,5.13266647,44.36218458,2,24000
FREBNPFT9RYLHLGP,4.709302,44.441867,2,22000
FREBNPDZI9RFFUXV,4.819175,44.752224,2,22000
FREBNPVJR4KERRP4,4.799172,44.702527,2,22000
FREBNPIVVBJ8KBSM,4.873418,45.170177,2,22000
FREBNPT80X29F55X,4.859351,45.184396,2,22000
FREBNPSJORIJEACH,4.985143,45.122126,2,22000
FREBNPKDSOJBUKIE,4.839749,44.769233,2,22000
FREBNPHMQVVL,5.44251,45.0202,2,22000
FREBNPYYVBBJ,5.32729,45.0293,2,22000
FREBNPXZXALUKTTA,5.142652,45.194985,2,22000
FREBNPAKHOI6DR2E,5.200007,44.697264,2,22000
FREBNPNPRXBQ,5.29092,45.0166,2,22000
FREBNPD5L0ETPPMV,4.885265,44.931448,2,22000
FREBNPX215JLJ2YH,4.883411,44.92895,2,22000
FREBNPPTMJY7PQFA,5.127572,44.357458,2,22000
FREBNPVZZKPP,5.09518,44.8994,2,22000
FREBNPSXUCBY,5.0923,45.0034,2,22000
FREBNPHLIQFU7MBL,5.140972,44.358895,2,22000
FREBNPNYDEBU,4.96484,44.9165,2,22000
FREBNPICYZM13ZT9,4.929752,44.950546,2,22000
FREBNPJMYBDN,5.2494,45.06,2,22000
FREBNPDHCKIJOAXG,5.020937,44.72668,2,22000
FREBNPKVCB2FBNZ3,5.056833,44.71694,2,22000
FREBNPLR3Z5GMDXD,5.056612,44.714312,2,22000
FREBNPP4ZIKZMGVU,4.918842,44.762521,2,22000
FREBNPTNY0MUAT3P,5.024275,44.727057,2,22000
FREBNPSWKGDBKOKM,5.0291181,45.2558692,2,22000
FREBNPMDEFSB,5.37037,44.8955,2,22000
FREBNPCLMU9GFZZA,5.049421,45.092633,2,22000
FREBNPOZC3CQY0LP,5.062747,44.646529,2,22000
FREBNPGHGFD1VXML,5.381235,44.486233,2,22000
FREBNPXB7KJGMX1B,5.133801,44.585658,2,22000
FREBNPRTRXS7Y6C9,4.898153,44.948826,2,22000
FREBNPHTXRRAG7VZ,5.2581,44.41145,2,22000
FREBNPPO6ZR7Q3T0,4.893549,44.946232,2,22000
FREBNPWJASLMUGE9,4.934015,44.610178,2,22000
FREBNPGJHDGEW1RW,4.83665,45.0711,2,22000
FREBNPHYERDCGEKJ,5.091215,44.711668,2,22000
FREBNPG15FUATVOZ,5.9711,45.5471,2,22000
FREBNPWOQTPMJD7R,5.973817,45.568758,2,22000
FREBNPNKIJMI48IG,6.39107,45.67794,2,22000
FREBNPCARIVD0JDN,5.94363,45.561391,2,22000
FREBNPMRFEJQ1ZVF,5.924012,45.588643,2,22000
FREBNPZSP1FHHFPM,5.904766,45.578371,2,22000
FREBNPFA3KQKMH2K,5.901328,45.583496,2,22000
FREBNPWXHZWTA5ER,6.051382,45.501175,2,22000
FREBNPZHGBKZ4XPO,6.388156,45.677082,2,22000
FREBNPCANHER,4.99937,44.9995,2,50000
FREBNPWL5XZNI7WZ,5.08223,44.3298,2,44000
FREBNPQYCADMQWOA,4.894331,44.93486,2,50000
FREBNPGE3HA5PUXP,4.69954,44.377282,2,22000
FREBNPDBA0BNH7EP,4.820926,45.119321,2,22000
FREBNPIHDYYMOWSE,5.70697,44.666304,2,22000
FREBNPUTSMAL,4.93998,44.8613,2,22000
FREBNPOM98B5NCGU,5.977494,45.572016,2,22000
FREBNPKRPNCH,5.02596,44.9741,2,22000
FREBNPZZEIEVWEMC,4.97910139,44.4428751,2,22000
FREBNPWKHCVF4ZLP,4.70472835,44.35463006,2,24000
FREBNPWUV7HSEG7Z,4.912101,44.419857,2,24000
FREBNPCUG99GGOWF,4.88637,44.944521,2,24000
FREBNPSURFS8ZTGN,5.02580276,44.72066204,2,24000
FREBNPPCPZSNAJOW,4.703235,44.376507,2,22000
FREBNPFDJN70AGER,4.872588,44.642778,2,22000
FREBNPHTGDQIHOM0,4.698986,44.372311,2,22000
FREBNPXUNZRR,5.05117,45.0395,2,22000
FREBNPBIE1NOC2IO,5.085042,45.080627,2,22000
FREBNPR8XY0SZE9U,4.781791,44.649576,2,22000
FREBNPZIMRJWFPJL,4.82037,44.51525,2,22000
FREBNPVTPM86E6SG,4.930583,44.285472,2,22000
FREBNPFUVLYZNAC1,4.828305,44.24526,2,22000
FREBNPEP9B5SQXIV,4.866178,44.337725,2,22000
FREBNPHON0JAOCCV,4.71889,44.486352,2,22000
FREBNPHANDNASEFE,4.838851,44.288371,2,22000
FREBNPPNSRMA,5.03997,45.0169,2,22000
FREBNPK8UHYWJQHE,4.799586,44.541316,2,22000
FREBNPNGKNNY,5.07845,44.9669,2,22000
FREBNPXJLPEH,5.06121,45.0304,2,22000
FREBNPSAINTGERFOS,3.43331,46.2018,2,22000
FREBNPSFUJIVKVOR,6.2501381,46.1957504,2,22000
FREBNPSBBFTCPVCD,6.52257,46.33715,2,22000
FREBNPPFIHFF2BIG,6.42785,46.35486,2,22000
FREBNPLFIWEBSSVC,6.720604,45.9279808,2,22000
FREBNPBOHPZMIGRR,6.7054898,45.9084331,2,22000
FREBNPABQ4SHJDQX,6.46464,46.33661,2,22000
FREBNPZUDHFC7WPK,6.2500572,46.2012424,2,22000
FREBNPEGAHT5NLC0,6.70249,46.18177,2,22000
FREBNPXTOLYUEL6R,6.58711,46.40099,2,22000
FREBNPDR9TBERC11,6.2431239,46.1977983,2,22000
FREBNPGA7MONBEKP,6.1377729,46.1421246,2,22000
FREBNPTYMBBVGUX0,6.0797251,46.1411537,2,22000
FREBNPDRK2TIBPMV,6.1047065,46.1204422,2,22000
FREBNPEFUC1KB7A5,6.3031717,46.3072182,2,22000
FREBNPDAWE5R7RWO,6.26788,46.32539,2,22000
FREBNPGXDZ8OG6HC,6.425,45.9061111,2,22000
FREBNPYENI22PAXC,6.49167,46.06668,2,22000
FREBNPVWTMPYFVOZ,6.22112,45.90633,2,22000
FREBNPCPJSS61PNE,6.3705,45.8595,2,22000
FREBNPJT2OHSXSCS,6.2418001,46.1872704,2,22000
FREBNPGTJY9D5ZAF,6.234031,46.1917492,2,22000
FREBNPYQIQWQ8UZY,6.3274777,45.88239121,4,50000
FREBNPNPPCXP,6.1557,45.9451,2,44000
FREBNPXBYM6MYKUM,6.12164055,45.90815666,2,50000
FREBNPAJCWTT,6.11126,45.8969,2,50000
FREBNPTSAVE2OGXW,6.13118,45.89654,2,44000
FREBNPWYDNKDUR6N,6.0055,45.8148,2,44000
FREBNPCWBZ2DL8DD,6.0813288,46.1446775,2,22000
FREBNPGM910S6PBS,6.1013174,46.0946733,2,22000
FREBNPYAJEY50I1R,6.4056,46.2085,2,22000
FREBNPZVTXA1HEAM,6.8690192,45.9239269,2,22000
FREBNPV03V6B3GVC,6.867244,45.9169475,2,22000
FREBNPEWBWX8MWV7,6.8750103,45.9258487,2,22000
FREBNPZ1ILFORWGY,6.840009,46.267741,2,22000
FREBNPPIDK70DETG,6.31765,46.19112,2,22000
FREBNPO21GQVZ2FZ,6.139655,45.940159,2,22000
FREBNPDQETGFDKRS,6.2911397,46.1845626,2,22000
FREBNPWO2U9NU6WH,6.32021,46.16807,2,22000
FREBNPYRJ3UX21SF,6.45734,46.1382,2,22000
FREBNPAG3CUDNG6G,6.52646,46.06035,2,22000
FREBNPH2TVD8QWSA,6.57812,46.39822,2,22000
FREBNPRSYEDPHZVE,6.80141,46.39387,2,22000
FREBNPFEEL9LIPEP,6.5311,46.05942,2,22000
FREBNPODXLXEZKBM,6.6562248,46.2319364,2,22000
FREBNPHBM95RMP7A,6.4282,45.9415,2,22000
FREBNPDQYFSLZJSI,6.6859975,45.9230095,2,22000
FREBNPWVOTTGZPHU,6.59052,46.1058,2,22000
FREBNPRZHD8TNRZR,6.32796,46.298313,2,22000
FREBNPELVWIEUKPA,6.25827,46.26919,2,22000
FREBNPMFG307V2NS,6.3746593,46.3324048,2,22000
FREBNPNZUZDQ7AS5,6.3581754,46.3459998,2,22000
FREBNPWKHYWYQLE4,6.32492,46.36786,2,22000
FREBNPPFMAS0BOXW,6.39608,46.00143,2,22000
FREBNPJPJU8RHNGW,6.56682,45.83576,2,22000
FREBNPHSN542X2AO,6.70555,46.18337,2,22000
FREBNPF0XWONZVIN,6.61474,45.85996,2,22000
FREBNPQH0TXLZWSV,6.417302,46.0782491,2,22000
FREBNPFQSBKCRGOP,6.62106,45.85997,2,22000
FREBNPEJXYMI6XHO,6.727681,45.820233,2,22000
FREBNPBAVXN00NQZ,6.7128251,45.8878674,2,22000
FREBNPMHBJLZGXHM,6.69832,45.9169,2,44000
FREBNPRYHFTY2PT7,6.59334,46.0498,2,50000
FREBNPCWDDIHOIZF,6.580031,44.750171,2,22000
FREBNPDAT3HIUUJM,6.510674,44.97595,2,22000
FREBNPEK3YFXDJPI,6.197639,44.565323,2,22000
FREBNPZOZRCQYIPI,6.278045,44.543139,2,22000
FREBNPP0A4HH2T9K,6.40560759,45.0356367,2,22000
FREBNPW5UAOHAP6F,6.58674,44.933873,2,22000
FREBNPFFCIXLY2AX,6.84759393,44.71980038,2,22000
FREBNPT00CHAS1VP,6.865808,44.699294,2,22000
FREBNPDJZ3SGBTQ4,6.169101,44.64284,2,22000
FREBNPWGGW16XY2X,6.231873,44.668239,2,22000
FREBNPXVHD82BG9X,6.490031,44.844086,2,22000
FREBNPMMNYV6SKZ1,6.204541,44.62348,2,22000
FREBNPKYMNEXEV9U,6.277534,44.547316,2,22000
FREBNPGDURFISRRH,5.928601,44.675988,2,22000
FREBNPOTIJNYI4G7,5.891595,44.688716,2,22000
FREBNPBPVCF4NFWS,5.812786,44.272603,2,22000
FREBNPR0FHUDC6EV,5.824664,44.315547,2,22000
FREBNPLMYDZA6WOH,5.89593426,44.29475516,2,22000
FREBNPL1ZVU3VTKA,5.856609,44.231125,2,22000
FREBNPHQNBNX4FTU,6.498394,44.824989,2,22000
FREBNPMF3IZD0TYS,6.027689,44.780812,2,22000
FREBNPUIV8WSGZS3,6.193801,44.81712,2,22000
FREBNPEOEVKW231A,6.492683,44.562232,2,22000
FREBNPGLYX8EKDXS,6.498638,44.562874,2,22000
FREBNPH0ZSKAREWB,6.31337,46.2263,2,44000
FREBNPWOVHVSVADV,5.94401,46.0163,2,50000
FREBNPV1G6TQKEFF,6.87171266,45.91714084,2,50000
FREBNPOWMMX48HPN,6.22944,46.1801,2,50000
FREBNPMCO5MCQGLW,6.59628696,46.40028687,2,44000
FREBNPPTHUPUSXPM,6.86026,45.9015,2,44000
FREBNPSNOMOK8MEQ,6.52835,46.3958,2,44000
FREBNPVHTXXUOXPG,6.27037,45.7562,2,44000
FREBNPYQIQWQ8UZY,6.323481,45.883111,4,44000
FREBNPLBOH42YD32,6.22918,44.4649,2,22000
FREBNPZJOOX1CSEU,6.499543,44.564163,2,22000
FREBNPTGYAPJC0IY,6.326756,44.695058,2,22000
FREBNPWJ8Z1KJHM8,6.325711,44.684191,2,22000
FREBNPG7IIRTHTVV,6.5529,44.4852,2,22000
FREBNPZZAOSWZCD5,6.5574,44.4952,2,22000
FREBNPJZZFBPHZN0,6.60619239,44.5461648,2,22000
FREBNPYRHKYUWSPC,6.496613,44.567371,2,22000
FREBNPBVSE9OOBFL,6.481829,44.551008,2,22000
FREBNPJDZUASRU2S,6.8723734,45.9217431,2,22000
FREBNPJJZ5BFGYRF,6.72854,46.08306,2,22000
FREBNPSAINTGERANDLP,3.51176,46.2593,2,22000
FREBNPJV1D6ZX6CS,6.10641,46.03216,2,22000
FREBNPYPWSTXXUWB,6.22815,46.16281,2,22000
FREBNPN4XGHTVSZH,6.16856,46.00947,2,22000
FREBNPZSXXLQQOA8,6.62745,46.37938,2,22000
FREBNPWNCHD87MLT,5.96791,46.10947,2,22000
FREBNPUGTSBKUGBT,6.58349,46.08865,2,22000
FREBNPX0NHNPY2ZZ,6.37506,46.0577,2,22000
FREBNPNWHQAZN2YT,6.37743,46.0731,2,22000
FREBNPZ77EKJ57Z0,6.30372,46.0682,2,22000
FREBNPJDZRSUX6PK,6.27012,46.13779,2,22000
FREBNPGYLUWGEFDI,6.26369449,46.117427,2,22000
FREBNPB92IX0BMR1,6.5491808,46.0568649,2,22000
FREBNPR4SOF6UFOS,6.2688,46.13461,2,22000
FREBNPP5NRXSSCMV,6.3712542,46.2652955,2,22000
FREBNPCWYOE0KVEJ,6.633486,45.9321314,2,22000
FREBNPCWQDYD6WZ2,6.91994,46.01908,2,22000
FREBNPJ8S4ZSJCGS,6.628513,45.943044,2,22000
FREBNPUUKLIN1F3L,6.6110727,45.9213467,2,22000
FREBNPLAAMCG1RZX,6.670556,46.16,2,22000
FREBNPPLHDMFICPU,6.5813048,46.0610345,2,22000
FREBNPNF37UCDDPC,6.6210576,46.0200208,2,22000
FREBNPBAQ6RWB5LG,6.4040479,46.1421419,2,22000
FREBNPYRUUXFJYTW,6.50848,46.08869,2,22000
FREBNPSMNREJQJRD,6.50392,46.09152,2,22000
FREBNPCX2VTC22TK,6.2115413,46.1889469,2,22000
FREBNPIMKLPMKKZY,6.2097281,46.1913894,2,22000
FREBNPQ5DM2CCSDZ,6.25063,45.99859,2,22000
FREBNPPIPMPI1GSK,6.63658,46.03355,2,22000
FREBNPCAU4LIXEUR,6.68976,46.00658,2,22000
FREBNPMX2GSCSOQH,6.202025,45.827454,2,22000
FREBNPDHK0LKAJ25,6.54229116,46.08405685,2,22000
FREBNPYWRSAWNEVT,6.190705,45.950926,2,22000
FREBNPDHQUXFGSJ0,6.3533415,46.1632497,2,22000
FREBNPRPQUB69LKZ,6.646246,45.93089,2,22000
FREBNPDHSSXX0WPX,6.54797,46.0643,2,22000
FREBNPR8PQPHRS5Y,6.1387291,45.9450798,2,22000
FREBNPBH9RGRYWWL,6.164,45.97767,2,22000
FREBNPVHGFCGFP0Q,6.720684,46.28074,2,22000
FREBNPKDBQHXLRTS,6.7979927,45.8889078,2,22000
FREBNPHHXSOERCYL,6.5621063,46.0691081,2,22000
FREBNPRJVJ8NDBBF,6.5414348,46.076664,2,22000
FREBNPAXODXBUCIG,6.738928,44.767371,2,22000
FREBNPAVPMF7FPWF,5.694359,44.312791,2,22000
FREBNPOZQAXE8API,5.718155,44.428729,2,22000
FREBNPPZ5XASX8DE,6.175739,43.106,2,22000
FREBNPANLPJGMNN8,5.945638,43.107935,2,22000
FREBNPODJ3J2PXMV,6.044463,43.330293,2,22000
FREBNPGEUQ9S0IWD,6.293704,43.323544,2,22000
FREBNPS0BKBAHJZ9,6.083604,43.088313,2,22000
FREBNPIMXRRATUPO,6.24135,43.51516,2,22000
