FRS47PMB471812,0.256566,44.056007
FRS47PMB471712,0.261792,44.056679
FRS47PMB471611,0.032222,44.519165
FRS47PMB471512,0.163333,44.503887
FRS47PMB473811,0.095448,44.530308
FRS47PMB471312,0.169167,44.501667
FRS47PMB471211,0.167222,44.496666
FRS47PMB475511,0.616868,44.191933
FRS47PMB473912,0.095533,44.530373
FRS47PMB478612,0.689687,44.175274
FRS47PMB478311,0.299375,44.258472
FRS47PMB478412,0.625405,44.442253
FRS47PMB478512,0.621467,44.442345
FRS47PMB478711,0.090439,44.313465
FRS47PMB478211,0.102908,44.385929
FRS47PMB478811,0.088177,44.31319
FRS47PMB478912,0.493029,44.397484
FRS47PMB479012,0.591389,44.651669
FRS47PMB479111,0.7375,44.115276
FRS47PMB477812,0.07137,44.295952
FRS47PMB477611,0.624025,44.536303
FRS47PMB477711,0.656492,44.190346
FRS47PMB477912,0.676419,44.18615
FRS47PMB478112,0.669306,44.186966
FRS47PMB478012,0.999401,44.40205
FRS47PMB4710411,0.640469,44.245251
FRS47PMB4710112,0.577217,44.16872
FRS47PMB4710211,0.347643,44.222729
FRS47PMB4710312,0.644147,44.238674
